534,Pc,Mondira
535,Pc,TibetanBel
536,Pc,TibetnBowl
537,Pc,Ghunghuru
538,Vo,HahChoirSt
539,Vo,HahChoir L
540,Vo,HahChoir R
541,Vo,OohChoirSt
542,Vo,OohChoir L
543,Vo,OohChoir R
544,Vo,Ooh St
545,Vo,Ooh L
546,Vo,Ooh R
547,Vo,ChoBreathL
548,Vo,ChoBreathR
549,Vo,ChoOohLPSt
550,Vo,ChoOohLPL
551,Vo,ChoOohLPR
552,Vo,SynVox
553,Vo,VoxNoiz
554,Vo,Itopia
555,Wv,PWMStrg St
556,Wv,PWMStrg Mn
557,Wv,LongSaw
558,Wv,FatSaw St
559,Wv,FatSawMn
560,Wv,FatSawMn-
561,Wv,OBModSaw
562,Wv,VPStrngSt
563,Wv,VPStrngL
564,Wv,VPStrngR
565,Wv,OBStrings
566,Wv,SyzleStrng
567,Wv,Padd
568,Wv,Darklight
569,Wv,OBBrass
570,Wv,Trance St
571,Wv,Trance Mn
572,Wv,RingMod
573,Wv,SyncLFO
574,Wv,Sync
575,Wv,SyncLd
576,Wv,PWMfast
577,Wv,PWMslow
578,Wv,CS80Brass
579,Wv,P5SawLp
580,Wv,P5SawAtk
581,Wv,P5SawAtRnd
582,Wv,OBSaw
583,Wv,Saw2
584,Wv,3o3Saw
585,Wv,3o3Saw2
586,Wv,3o3Squ
587,Wv,1o1Saw
588,Wv,1o1Sub
589,Wv,SawSqu
590,Wv,SquSaw
591,Wv,MiniBa1
592,Wv,MiniBa2
593,Wv,MiniBa3
594,Wv,MiniBa3-a
595,Wv,MiniBa3-b
596,Wv,Q Synbass
597,Wv,Punch
598,Wv,SynthBa1
599,Wv,SynthBa2
600,Wv,BlipBass
601,Wv,KlickBass
602,Wv,PulsBass
603,Wv,ShortUni
604,Wv,NoiseBass
605,Wv,MgRamp
606,Wv,MgBass1
607,Wv,MgBass2
608,Wv,MgBass3
609,Wv,ModBass
610,Wv,AnaBass1
611,Wv,AnaBass2
612,Wv,UniBass
613,Wv,AnaBass3
614,Wv,AnaBass4
615,Wv,AnaBass5
616,Wv,AnaBass6
617,Wv,T8KickBass
618,Wv,FMBass1
619,Wv,FMBass2
620,Wv,FMBass3
621,Wv,FMBass4
622,Wv,FMBass5
623,Wv,FMBass6
624,Wv,MiniBlip1
625,Wv,MiniBlip2
626,Wv,MiniBlip3
627,Wv,MiniBlip4
628,Wv,MiniBlip5
629,Wv,MiniBlip6
630,Wv,FMSquare
631,Wv,FMShaper
632,Wv,FMMetal1
633,Wv,FMMetal2
634,Wv,FMOrgan1
635,Wv,FMOrgan2
636,Wv,FMOrgan3
637,Wv,FMOrgan4
638,Wv,DarkOrgan
639,Wv,FMFunk
640,Wv,FMGuitar
641,Wv,FSBuzz
642,Wv,WetPluck
643,Wv,Lately-S
644,Wv,Lately-L
645,Wv,P10-1
646,Wv,P10-2
647,Wv,P10-3
648,Wv,P25-1
649,Wv,P25-2
650,Wv,P50-1
651,Wv,P50-2
652,Wv,TriWv
653,Wv,Digi01
654,Wv,Digi02
655,Wv,Digi03
656,Wv,Digi04
657,Wv,Digi05
658,Wv,Digi06
659,Wv,Digi07
660,Wv,Digi08
661,Wv,Digi09
662,Wv,Digi10
663,Wv,Digi11
664,Wv,Digi12
665,Wv,Bel1Wv
666,Wv,Bel2Wv
667,Wv,DigiVox1
668,Wv,DigiVox2
669,Wv,DigiVox3
670,Wv,DigiVox4
671,Wv,DigiVox5
672,Wv,VoxG2
673,Wv,VoxE3
674,Wv,DigiEb
675,Wv,DigiEg
676,Wv,DigiBow1
677,Wv,DigiBow2
678,Wv,DigiOsc1
679,Wv,DigiOsc2
680,Wv,DigiOsc3
681,Wv,DigiOsc4
682,Wv,DigiOsc5
683,Wv,DigiOsc6
684,Wv,DigiOsc7
685,Wv,Wave 1
686,Wv,Wave 2
687,Wv,Wave 3
688,Wv,Wave 4
689,Wv,Wave 5
690,Wv,EP Wave 6
691,Wv,Org Wave1
692,Wv,Org Wave2
693,Wv,Org Wave3
694,Wv,DigiBell1
695,Wv,DigiBell2
696,Wv,DigiBell3
697,Wv,DigiBell4
698,Wv,DigiBell5
699,Wv,DigiBell6
700,Wv,DigiBell7
701,Wv,Spectrum1
702,Wv,Spectrum2
703,Wv,Spectrum3
704,Wv,Sine
705,Wv,Noise
706,Wv,VibeNP
707,Me,Birch St
708,Me,Birch L
709,Me,Birch R
710,Me,Willow St
711,Me,Willow L
712,Me,Willow R
713,Me,Anemone St
714,Me,Anemone L
715,Me,Anemone R
716,Me,MagnitudSt
717,Me,Magnitud L
718,Me,Magnitud R
719,Me,SabreTone
720,Me,StrngPadSt
721,Me,StrngPad L
722,Me,StrngPad R
723,Me,VocalRes
724,Me,OrchHit1St
725,Me,OrchHit1 L
726,Me,OrchHit1 R
727,Me,OrchHit2St
728,Me,OrchHit2 L
729,Me,OrchHit2 R
730,Me,OrchHit3
731,Me,VoxBell
732,Me,Melow
733,Me,WindChime
734,Me,BellAir
735,Me,BigSyn
736,Me,TranCho
737,Me,StabOrgLP
738,Me,Eery
739,Me,Electer
740,Me,HH Hit
741,Me,VoxAlk
742,Me,MultiPiano
743,Me,BellChoir
744,Me,DirtyPerc
745,Me,HiLo
746,Me,AirHoseSt
747,Me,AirHoseL
748,Me,AirHoseR
749,Me,Bubble
750,Me,Swarm
751,Me,Lektronica
752,Me,SpaceScrem
753,Me,RadioNz
754,Me,OohFB
755,Me,Fairwave
756,Me,Hoo
757,Me,Mind Bell
758,Me,Loop145
759,Me,X-Fade
760,Me,ResoXFade
761,Me,Quiek
762,Me,LfoSeq
763,Me,HopFX1
764,Me,HopFX2
765,Me,Sonar1
766,Me,Sonar2
767,Me,HitOrch1
768,Me,HitBrass
769,Me,StabOrch
770,Me,StabGiant
771,Me,StabHard
772,Me,StabOrgan2
773,Me,StabAah
774,Me,Hit Uhh
775,Me,HitOrch2
776,Me,VoxDrum
777,Me,Raspberry
778,Me,DigiBreath
779,Me,EngnRoomSt
780,Me,EngnRoom L
781,Me,EngnRoom R
782,Me,DigiHeli
783,Me,Shower St
784,Me,Shower L
785,Me,Shower R
786,Me,ComputerSt
787,Me,Computer L
788,Me,Computer R
789,Me,Chatter
790,Se,Ripper
791,Se,Glass
792,Se,BellFX1
793,Se,BellFX2
794,Se,IndusTom
795,Se,NzBurst
796,Se,Zap1
797,Se,Zap2
798,Se,ElPerc1
799,Se,ElPerc2
800,Se,ElPerc3
801,Se,ElPerc4
