PRE5,29,B13,Bass&Comp!,Ba,SYNTH
PRE5,30,B14,Short PWM,Ba,SYNTH
PRE5,31,B15,Lately,Ba,SYNTH
PRE5,32,B16,Boogie A,Ba,SYNTH
PRE5,33,C01,Dark Uni,Ba,SYNTH
PRE5,34,C02,Boogie B,Ba,SYNTH
PRE5,35,C03,UniPunch,Ba,SYNTH
PRE5,36,C04,Boogie C,Ba,SYNTH
PRE5,37,C05,Clickie,Ba,SYNTH
PRE5,38,C06,Dry Syn,Ba,SYNTH
PRE5,39,C07,Bassline,Ba,SYNTH
PRE5,40,C08,KickBass,Ba,SYNTH
PRE5,41,C09,SomeDoubt,Ba,SYNTH
PRE5,42,C10,MiniClassc,Ba,SYNTH
PRE5,43,C11,West Coast,Ba,SYNTH
PRE5,44,C12,NeedleBs,Ba,SYNTH
PRE5,45,C13,Wazzo,Ba,SYNTH
PRE5,46,C14,VeloMaster,Ba,SYNTH
PRE5,47,C15,KeepDancin,Ba,SYNTH
PRE5,48,C16,Dave,Se,SYNTH
PRE5,49,D01,Willows,Se,SYNTH
PRE5,50,D02,Space,Se,SYNTH
PRE5,51,D03,Network,Se,SYNTH
PRE5,52,D04,Lazerzz,Se,SYNTH
PRE5,53,D05,Wind Blows,Se,NATUR.
PRE5,54,D06,Fire!,Se,NATUR.
PRE5,55,D07,Bullrushes,Se,SYNTH
PRE5,56,D08,Spacecraft,Se,SYNTH
PRE5,57,D09,Storm,Se,NATUR.
PRE5,58,D10,Liama Myst,Se,NATUR.
PRE5,59,D11,Signals,Se,SYNTH
PRE5,60,D12,FX-MWSweep,Se,SYNTH
PRE5,61,D13,Dream Text,Se,SYNTH
PRE5,62,D14,The Gate,Se,SYNTH
PRE5,63,D15,Insanity,Se,SYNTH
PRE5,64,D16,Crazy Mod,Se,SYNTH
PRE5,65,E01,Doppler,Se,SYNTH
PRE5,66,E02,Tron Blip,Se,SYNTH
PRE5,67,E03,NevrRepeat,Se,SYNTH
PRE5,68,E04,StoneArp,Se,SYNTH
PRE5,69,E05,Hellfire,Me,MOTION
PRE5,70,E06,Omniflow,Me,MOTION
PRE5,71,E07,Flutter,Me,MOTION
PRE5,72,E08,Prisoner,Me,MOTION
PRE5,73,E09,Chromosome,Me,MOTION
PRE5,74,E10,Thieves,Me,MOTION
PRE5,75,E11,Lynch Mob,Me,MOTION
PRE5,76,E12,Ivi Atua,Me,MOTION
PRE5,77,E13,Cwmcarn,Me,MOTION
PRE5,78,E14,Alioth,Me,MOTION
PRE5,79,E15,China Bird,Me,MOTION
PRE5,80,E16,Arctis MW,Me,MOTION
PRE5,81,F01,Pad&Loop,Me,MOTION
PRE5,82,F02,Vespers,Me,MOTION
PRE5,83,F03,MIDI Rain,Me,MOTION
PRE5,84,F04,Missing,Me,MOTION
PRE5,85,F05,Algae,Me,MOTION
PRE5,86,F06,Glacy,Me,MOTION
PRE5,87,F07,Orch Hits,Me,HIT
PRE5,88,F08,80's Hit,Me,HIT
PRE5,89,F09,Chaser,Me,MOTION
PRE5,90,F10,CosmicRain,Me,MOTION
PRE5,91,F11,Galactic,Pd,CHOIR
PRE5,92,F12,Mckinley,Me,MOTION
PRE5,93,F13,Glass Tube,Me,MOTION
PRE5,94,F14,ModrnWinds,Me,MOTION
PRE5,95,F15,Red Dragon,Me,MOTION
PRE5,96,F16,Wireman,Sc,HARD
PRE5,97,G01,After All,Sc,SOFT
PRE5,98,G02,QuickPunch,Sc,HARD
PRE5,99,G03,PolyMaster,Sc,HARD
PRE5,100,G04,BigComp,Sc,HARD
PRE5,101,G05,NoizRezz,Sc,HARD
PRE5,102,G06,RezzPunch,Sc,HARD
PRE5,103,G07,Straight,Sc,HARD
PRE5,104,G08,Light Comp,Sc,HARD
PRE5,105,G09,Cool Tech,Sc,HARD
PRE5,106,G10,Talker,Sc,HARD
PRE5,107,G11,Icing,Sc,SOFT
PRE5,108,G12,Wobbly,Sc,SOFT
PRE5,109,G13,A.J.,Sc,HARD
PRE5,110,G14,NightWatch,Sc,HARD
PRE5,111,G15,StringBell,Sc,SOFT
PRE5,112,G16,Nightfall,Sc,SOFT
PRE5,113,H01,Antares,Sc,HARD
PRE5,114,H02,Airy Nylon,Sc,SOFT
PRE5,115,H03,Retro,Sc,HARD
PRE5,116,H04,NeoCrystal,Sc,HARD
PRE5,117,H05,Sweetland,Sc,SOFT
PRE5,118,H06,Soleil,Sc,SOFT
PRE5,119,H07,PopularSyn,Sc,HARD
PRE5,120,H08,Twilight,Sc,SOFT
PRE5,121,H09,Long Walk,Sc,SOFT
PRE5,122,H10,GX1,Sc,HARD
PRE5,123,H11,PWM Percu,Sc,HARD
PRE5,124,H12,ResoClavi,Sc,HARD
PRE5,125,H13,Ore-Tech,Sc,HARD
PRE5,126,H14,PlukdThing,Sc,HARD
PRE5,127,H15,PluckBells,Sc,HARD
PRE5,128,H16,Sine Comp,Sc,SOFT
PRE6,1,A01,Aggressor,Co,SEQ
PRE6,2,A02,PNut Brit,Co,SEQ
PRE6,3,A03,British,Co,SEQ
PRE6,4,A04,Wavepanner,Co,SEQ
PRE6,5,A05,Pounder,Co,SEQ
PRE6,6,A06,Teck-no,Co,SEQ
PRE6,7,A07,FreshCut,Co,SEQ
PRE6,8,A08,Zhuffle,Co,SEQ
PRE6,9,A09,Vanilla,Co,SEQ
PRE6,10,A10,XDance,Br,SYNTH
PRE6,11,A11,TrncHook,Ld,HARD
PRE6,12,A12,Portatone,Ld,HARD
PRE6,13,A13,Mayday MW,Ld,SOFT
PRE6,14,A14,Moon Dots,Sc,SOFT
PRE6,15,A15,Dyna Ring,Me,MOTION
PRE6,16,A16,Flangewall,Pd,BRIGHT
PRE6,17,B01,Seraphim,Pd,CHOIR
PRE6,18,B02,BPFx,Pd,BRIGHT
PRE6,19,B03,HPF+LPFpad,Pd,BRIGHT
PRE6,20,B04,PWM Wall,Pd,BRIGHT
PRE6,21,B05,Trance MW,Pd,BRIGHT
PRE6,22,B06,Long HiPa,Me,MOTION
PRE6,23,B07,Pad&Syn,Pd,BRIGHT
PRE6,24,B08,LFO String,St,SYNTH
PRE6,25,B09,Phat Dino,Ld,HARD
PRE6,26,B10,Big Drone,Ld,HARD
PRE6,27,B11,Big Lead,Ld,HARD
PRE6,28,B12,TrncMelody,Ld,SOFT
PRE6,29,B13,FaaatDance,Sc,HARD
PRE6,30,B14,Fast PWM,Ba,SYNTH
PRE6,31,B15,Phat Three,Ba,SYNTH
PRE6,32,B16,BassPedal,Ba,SYNTH
PRE6,33,C01,Hypervelo,Ba,SYNTH
PRE6,34,C02,NoiseBass,Ba,SYNTH
PRE6,35,C03,Alias Bass,Ba,SYNTH
PRE6,36,C04,BassBubble,Ba,SYNTH
PRE6,37,C05,Boom Bass,Ba,SYNTH
PRE6,38,C06,Doom Bass,Ba,SYNTH
PRE6,39,C07,Pulse Step,Ba,SYNTH
PRE6,40,C08,Acidd,Ba,SYNTH
PRE6,41,C09,TranceBass,Ba,SYNTH
PRE6,42,C10,Ambi Bass,Co,SEQ
PRE6,43,C11,Deep Point,Ba,SYNTH
PRE6,44,C12,Phat Step,Ba,SYNTH
PRE6,45,C13,WinterBlue,Me,MOTION
PRE6,46,C14,Sprocket,Se,SYNTH
PRE6,47,C15,Zippers,Se,SYNTH
PRE6,48,C16,Ringvoxx,Se,SYNTH
PRE6,49,D01,Crazy Bird,Se,SYNTH
PRE6,50,D02,Bitzz MW,Se,SYNTH
PRE6,51,D03,Dirtbox,Se,SYNTH
PRE6,52,D04,P.S.O.L.,Me,MOTION
PRE6,53,D05,ProtoType,Me,MOTION
PRE6,54,D06,Bit Stream,Me,MOTION
PRE6,55,D07,Asp,Se,SYNTH
PRE6,56,D08,XtremeRezz,Me,MOTION
PRE6,57,D09,Ambi Bite,Me,HIT
PRE6,58,D10,RevReality,Se,SYNTH
PRE6,59,D11,Francios,Me,MOTION
PRE6,60,D12,LoFi-Maj7,Pd,SOFT
PRE6,61,D13,Ambi Pizz,St,ENSEM.
PRE6,62,D14,Dark'n'Lit,Me,MOTION
PRE6,63,D15,MirrorRing,Me,MOTION
PRE6,64,D16,Clusters,Me,MOTION
PRE6,65,E01,Interlude,Me,MOTION
PRE6,66,E02,C Theme,Me,MOTION
PRE6,67,E03,Horizon,Me,MOTION
PRE6,68,E04,Talkmaster,Me,MOTION
PRE6,69,E05,Bit Space,Me,MOTION
PRE6,70,E06,Thexism,Se,SYNTH
PRE6,71,E07,Cardomen,Me,MOTION
PRE6,72,E08,EkoWhistle,Me,MOTION
PRE6,73,E09,Fathoms,Pd,SOFT
PRE6,74,E10,Moai,Sc,HARD
PRE6,75,E11,M-Trance,Sc,HARD
PRE6,76,E12,HPF Dance,Ld,HARD
PRE6,77,E13,PowerWheel,Ld,HARD
PRE6,78,E14,ShineChord,Sc,HARD
PRE6,79,E15,Hip Voice,Sc,HARD
PRE6,80,E16,Vocotouch,Sc,HARD
PRE6,81,F01,Voxy Ninth,Sc,HARD
PRE6,82,F02,Stabby,Sc,HARD
PRE6,83,F03,DetroitSta,Sc,HARD
PRE6,84,F04,Corrado,Sc,HARD
PRE6,85,F05,Hit&Down,Me,HIT
PRE6,86,F06,FilterHit,Me,HIT
PRE6,87,F07,Griffin,Sc,HARD
PRE6,88,F08,Olde Skool,Sc,HARD
PRE6,89,F09,Four Skids,Co,SPLIT
PRE6,90,F10,TranceStab,Sc,HARD
PRE6,91,F11,UFOric,Co,SEQ
PRE6,92,F12,Strong Jam,Co,SEQ
PRE6,93,F13,Poly HPF,Co,SEQ
PRE6,94,F14,SweetNoize,Co,SEQ
PRE6,95,F15,Bollinger,Or,OTHER
PRE6,96,F16,Moet,Or,OTHER
PRE6,97,G01,Step Dance,Co,SEQ
PRE6,98,G02,QuadSwell,Me,MOTION
PRE6,99,G03,Slice Pad,Me,MOTION
PRE6,100,G04,Wake Up,Pd,BRIGHT
PRE6,101,G05,CrushPadMW,Me,MOTION
PRE6,102,G06,EuroKidz,Co,SEQ
PRE6,103,G07,Oxide,Ba,SYNTH
PRE6,104,G08,DistortoBa,Ba,SYNTH
PRE6,105,G09,Old House,Ba,SYNTH
PRE6,106,G10,Dee Tune,Ba,SYNTH
PRE6,107,G11,VolumePedl,Gt,E.GTR
PRE6,108,G12,PolyTrance,Co,SEQ
PRE6,109,G13,SimplyRndm,Co,SEQ
PRE6,110,G14,Euro,Co,SEQ
PRE6,111,G15,Soft Ice,Co,SEQ
PRE6,112,G16,The Ripper,Se,SYNTH
PRE6,113,H01,X-fade Pad,Pd,SOFT
PRE6,114,H02,ChillGtr,Gt,E.GTR
PRE6,115,H03,QuietNight,Me,MOTION
PRE6,116,H04,Taken,Me,MOTION
PRE6,117,H05,Lost Ring,Me,MOTION
PRE6,118,H06,PlasmaWarp,Me,MOTION
PRE6,119,H07,Queens,Sc,HARD
PRE6,120,H08,Mizar,Sc,HARD
PRE6,121,H09,PulseSus,Sc,HARD
PRE6,122,H10,Pinz,Sc,SOFT
PRE6,123,H11,Secrets,Me,MOTION
PRE6,124,H12,Ar-tic,Me,MOTION
PRE6,125,H13,My Reality,Me,MOTION
PRE6,126,H14,Gladiator,Me,MOTION
PRE6,127,H15,Chordz,Ld,HARD
PRE6,128,H16,Trancious,Pd,BRIGHT
USR1,1,A01,Unplugged,Gt,A.GTR
USR1,2,A02,FolkGuitar,Gt,A.GTR
USR1,3,A03,Strum12Str,Gt,A.GTR
USR1,4,A04,Thin Pick,Gt,A.GTR
USR1,5,A05,ThickStrum,Gt,A.GTR
USR1,6,A06,LazyChorus,Gt,A.GTR
USR1,7,A07,Latin Jam,Gt,A.GTR
USR1,8,A08,Slippery,Gt,A.GTR
USR1,9,A09,Nylon Arp,Gt,A.GTR
USR1,10,A10,WackaWacka,Gt,E.GTR
USR1,11,A11,Touch Funk,Gt,A.GTR
USR1,12,A12,Funk Star,Gt,E.GTR
USR1,13,A13,Clean Funk,Gt,E.GTR
USR1,14,A14,Riff Rock,Gt,E.GTR
USR1,15,A15,Dist. Lick,Gt,E.GTR
USR1,16,A16,VintageAmp,Gt,E.GTR
USR1,17,B01,RockBackin,Gt,E.GTR
USR1,18,B02,Wah Lead,Gt,E.GTR
USR1,19,B03,OverTopArp,Gt,E.GTR
USR1,20,B04,1stJazzBas,Ba,A.BASS
USR1,21,B05,GroovinArp,Ba,A.BASS
USR1,22,B06,FunkFinger,Ba,E.BASS
USR1,23,B07,Basman12/8,Ba,E.BASS
USR1,24,B08,Slapper,Ba,E.BASS
USR1,25,B09,No Frettin,Ba,E.BASS
USR1,26,B10,PickedBass,Ba,E.BASS
USR1,27,B11,Buzzy Pick,Ba,E.BASS
USR1,28,B12,MellowBass,Ba,E.BASS
USR1,29,B13,FingerComp,Ba,E.BASS
USR1,30,B14,Salsalicio,Ap,A PIANO
USR1,31,B15,Montuno,Ap,A PIANO
USR1,32,B16,Mutey Arp,Ap,A PIANO
USR1,33,C01,1FingerRck,Ap,A PIANO
USR1,34,C02,ClubBackin,Ap,A PIANO
USR1,35,C03,VintageArp,Kb,E.PIANO
USR1,36,C04,Arp Clavi,Kb,CLAVI
USR1,37,C05,House Org,Or,ELEC.
USR1,38,C06,Bali Bells,Cp,BELL
USR1,39,C07,Bell Shop,Cp,BELL
USR1,40,C08,StringPart,St,ENSEM.
USR1,41,C09,The Sneak,St,ENSEM.
USR1,42,C10,Pizz Arp,St,ENSEM.
USR1,43,C11,Harp Arp,St,SOLO
USR1,44,C12,HeavenSent,Co,SEQ
USR1,45,C13,Quiet Orch,Br,SECTION
USR1,46,C14,Funk Bros,Br,SECTION
USR1,47,C15,Fall Arp,Br,SECTION
USR1,48,C16,Velo Flute,Rp,PIPE
USR1,49,D01,OrcDrummer,Dr,DRUMS
USR1,50,D02,BaglamaArp,Gt,PLUCK
USR1,51,D03,Karbala 1,Gt,PLUCK
USR1,52,D04,Karbala 2,Gt,PLUCK
USR1,53,D05,Ney Arp,Rp,PIPE
USR1,54,D06,Sunny,Co,SEQ
USR1,55,D07,Afro,Co,SEQ
USR1,56,D08,Ethnology,Co,SEQ
USR1,57,D09,Funk Delhi,Gt,PLUCK
USR1,58,D10,FX Jam,Se,SYNTH
USR1,59,D11,Rap Top,Co,SEQ
USR1,60,D12,MouthShots,Se,SYNTH
USR1,61,D13,R&B Solo,Ld,HARD
USR1,62,D14,Kick Off,Co,SEQ
USR1,63,D15,Embassy,Co,SEQ
USR1,64,D16,Mocha,Co,SEQ
USR1,65,E01,Safari,Co,SEQ
USR1,66,E02,Punchy Saw,Co,SEQ
USR1,67,E03,Mr. Groovy,Co,SEQ
USR1,68,E04,StarDrop,Co,SEQ
USR1,69,E05,SyncArp 1,Co,SEQ
USR1,70,E06,Madhouse,Co,SEQ
USR1,71,E07,CompingPd,Co,SEQ
USR1,72,E08,80's Ens,Co,SEQ
USR1,73,E09,Tribal,Dr,PERC.
USR1,74,E10,SyncArp 2,Co,SEQ
USR1,75,E11,Orongo,Co,SEQ
USR1,76,E12,Chinese,Co,SEQ
USR1,77,E13,Neptune,Co,SEQ
USR1,78,E14,Magician,Co,SEQ
USR1,79,E15,Basic Arp,Co,SEQ
USR1,80,E16,Soundwork,Co,SEQ
USR1,81,F01,For Bertje,Co,SEQ
USR1,82,F02,ANbasicARP,Co,SEQ
USR1,83,F03,Particle,Co,SEQ
USR1,84,F04,FuzzMorf,Co,SEQ
USR1,85,F05,LighTek,Co,SEQ
USR1,86,F06,Creme Cafe,Co,SEQ
USR1,87,F07,Tangerine,Co,SEQ
USR1,88,F08,Chocolate,Co,SEQ
USR1,89,F09,Sushima,Co,SEQ
USR1,90,F10,Metaloop,Co,SEQ
USR1,91,F11,Technokrat,Co,SEQ
USR1,92,F12,Hi 2 Lo MW,Co,SEQ
USR1,93,F13,Engineer,Co,SEQ
USR1,94,F14,Ghana Rain,Co,SEQ
USR1,95,F15,SeqPad,Co,SEQ
USR1,96,F16,Creamy,Co,SEQ
USR1,97,G01,Waterproof,Me,MOTION
USR1,98,G02,RingBell,Co,SEQ
USR1,99,G03,SpectrmArp,Me,MOTION
USR1,100,G04,The Hunter,Co,SEQ
USR1,101,G05,Himalya,Co,SEQ
USR1,102,G06,Bass'n Pad,Co,SEQ
USR1,103,G07,Multi Mod,Co,SEQ
USR1,104,G08,Surprise,Co,SEQ
USR1,105,G09,Quo Vadis,Co,SEQ
USR1,106,G10,Metal Arp,Co,SEQ
USR1,107,G11,DreaminOfU,Co,SEQ
USR1,108,G12,TransmittR,Co,SEQ
USR1,109,G13,Zynitas,Co,SEQ
USR1,110,G14,Pistachio,Co,SEQ
USR1,111,G15,X-Wave,Co,SEQ
USR1,112,G16,Cherry,Co,SEQ
USR1,113,H01,Elec Drum,Co,SEQ
USR1,114,H02,SimpleSize,Co,SEQ
USR1,115,H03,Straighter,Co,SEQ
USR1,116,H04,BollogPuls,Co,SEQ
USR1,117,H05,Strawberry,Co,SEQ
USR1,118,H06,Neon Soda,Co,SEQ
USR1,119,H07,Magnetics,Me,MOTION
USR1,120,H08,Elc.Music,Co,SEQ
USR1,121,H09,ChillOut,Co,SEQ
USR1,122,H10,In My Head,Se,SYNTH
USR1,123,H11,Racer,Se,SYNTH
USR1,124,H12,Jitter,Co,SEQ
USR1,125,H13,Sand ES,Me,MOTION
USR1,126,H14,V.S.E.Seq,Co,SEQ
USR1,127,H15,Dawn,Co,SEQ
USR1,128,H16,LuxAeterna,Me,MOTION
USR2,1,A01,Vanilla,Co,SEQ
USR2,2,A02,Nightfall,Sc,SOFT
USR2,3,A03,BigStrings,St,ENSEM.
USR2,4,A04,Full Grand,Ap,A PIANO
USR2,5,A05,Progressy,Or,ELEC.
USR2,6,A06,Analog,Pd,SOFT
USR2,7,A07,Unplugged,Gt,A.GTR
USR2,8,A08,FunkFinger,Ba,E.BASS
USR2,9,A09,Missing,Me,MOTION
USR2,10,A10,Oud,Gt,PLUCK
USR2,11,A11,FaaatDance,Sc,HARD
USR2,12,A12,Vintage'74,Kb,E.PIANO
USR2,13,A13,Big&Brite,Br,SECTION
USR2,14,A14,Pearls,Pd,BRIGHT
USR2,15,A15,Velo Flute,Rp,PIPE
USR2,16,A16,SimpleBass,Ba,SYNTH
USR2,17,B01,Bass'n Pad,Co,SEQ
USR2,18,B02,Stack Bell,Cp,BELL
USR2,19,B03,2 Violins,St,ENSEM.
USR2,20,B04,Piano&Strg,Ap,OTHER
USR2,21,B05,BreathPipe,Or,PIPE
USR2,22,B06,Homesick,Pd,SOFT
USR2,23,B07,Wah Lead,Gt,E.GTR
USR2,24,B08,VeloGrowl,Ba,A.BASS
USR2,25,B09,NevrRepeat,Se,SYNTH
USR2,26,B10,PizzSect,St,ENSEM.
USR2,27,B11,Big Drone,Ld,HARD
USR2,28,B12,WurliTrem,Kb,E.PIANO
USR2,29,B13,TrpRomantc,Br,SOLO
USR2,30,B14,PhaseStrgs,St,SYNTH
USR2,31,B15,Alto Vib,Rp,SAX/RD
USR2,32,B16,JustASync,Ld,HARD
USR2,33,C01,Zhuffle,Co,SEQ
USR2,34,C02,Paradies,Pd,BRIGHT
USR2,35,C03,BackGround,St,ENSEM.
USR2,36,C04,Old Blues,Ap,A PIANO
USR2,37,C05,Soulemn,Or,ELEC.
USR2,38,C06,Ooh-Aah,Pd,CHOIR
USR2,39,C07,OverDriven,Gt,E.GTR
USR2,40,C08,SlapSwitch,Ba,E.BASS
USR2,41,C09,Network,Se,SYNTH
USR2,42,C10,Santur,Gt,PLUCK
USR2,43,C11,HPF Dance,Ld,HARD
USR2,44,C12,Nu Phasing,Kb,CLAVI
USR2,45,C13,MovieHorns,Br,SECTION
USR2,46,C14,Forest,Me,MOTION
USR2,47,C15,Ney,Rp,PIPE
USR2,48,C16,Pro-Atack,Ba,SYNTH
USR2,49,D01,Wavepanner,Co,SEQ
USR2,50,D02,J-Pop,Cp,BELL
USR2,51,D03,SmallSect1,St,ENSEM.
USR2,52,D04,Ragtime,Ap,A PIANO
USR2,53,D05,Sunday,Or,PIPE
USR2,54,D06,X-Shower,Pd,BRIGHT
USR2,55,D07,Nylon+Harm,Gt,A.GTR
USR2,56,D08,FretBuzzy,Ba,E.BASS
USR2,57,D09,P.S.O.L.,Me,MOTION
USR2,58,D10,StereoHarp,Gt,PLUCK
USR2,59,D11,TrncMelody,Ld,SOFT
USR2,60,D12,Bell DX,Kb,E.PIANO
USR2,61,D13,Legend,Br,SOLO
USR2,62,D14,Eclipse,Me,MOTION
USR2,63,D15,Sweet Oboe,Rp,SAX/RD
USR2,64,D16,Soft RnB,Ld,SOFT
USR2,65,E01,PNut Brit,Co,SEQ
USR2,66,E02,StringBell,Sc,SOFT
USR2,67,E03,MediumEns,St,ENSEM.
USR2,68,E04,RomanticPf,Ap,A PIANO
USR2,69,E05,Full/CVib,Or,ELEC.
USR2,70,E06,ChurchOohs,Pd,CHOIR
USR2,71,E07,Baby,Gt,E.GTR
USR2,72,E08,FretlsSolo,Ba,E.BASS
USR2,73,E09,Sprocket,Se,SYNTH
USR2,74,E10,Tabla Zone,Dr,PERC.
USR2,75,E11,Hypervelo,Ba,SYNTH
USR2,76,E12,Contempo,Kb,E.PIANO
USR2,77,E13,SmlBrSect,Br,SECTION
USR2,78,E14,Tibet Ens.,Pd,BRIGHT
USR2,79,E15,Kawala,Rp,PIPE
USR2,80,E16,Boogie A,Ba,SYNTH
USR2,81,F01,Engineer,Co,SEQ
USR2,82,F02,Bell Chiff,Cp,BELL
USR2,83,F03,CelloEnsem,St,ENSEM.
USR2,84,F04,Aggressive,Ap,A PIANO
USR2,85,F05,Dave's B,Or,ELEC.
USR2,86,F06,PWM Soft,Pd,SOFT
USR2,87,F07,60sClean1,Gt,E.GTR
USR2,88,F08,PickMuteDr,Ba,E.BASS
USR2,89,F09,StoneArp,Se,SYNTH
USR2,90,F10,IndianFlai,Pd,BRIGHT
USR2,91,F11,Portatone,Ld,HARD
USR2,92,F12,SuperClavi,Kb,CLAVI
USR2,93,F13,VeloFalls,Br,SECTION
USR2,94,F14,Silverlake,Pd,SOFT
USR2,95,F15,TenorSax1,Rp,SAX/RD
USR2,96,F16,OrbitSine,Ld,SOFT
USR2,97,G01,80's Ens,Co,SEQ
USR2,98,G02,Soleil,Sc,SOFT
USR2,99,G03,Hophead,St,ENSEM.
USR2,100,G04,BriteGrand,Ap,A PIANO
USR2,101,G05,Amped,Or,ELEC.
USR2,102,G06,BrightHaah,Pd,CHOIR
USR2,103,G07,Feedbacker,Gt,E.GTR
USR2,104,G08,S-VeeTee,Ba,E.BASS
USR2,105,G09,Crazy Mod,Se,SYNTH
USR2,106,G10,Dhol,Dr,PERC.
USR2,107,G11,Dyna Ring,Me,MOTION
USR2,108,G12,R&B Soft,Kb,E.PIANO
USR2,109,G13,HybridSect,Br,SECTION
USR2,110,G14,ModrnWinds,Me,MOTION
USR2,111,G15,IrishPipe,Rp,PIPE
USR2,112,G16,Short PWM,Ba,SYNTH
USR2,113,H01,Pounder,Co,SEQ
USR2,114,H02,Wireman,Sc,HARD
USR2,115,H03,HoleString,St,ENSEM.
USR2,116,H04,CP80&EP,Kb,E.PIANO
USR2,117,H05,Ooh Pipes,Or,PIPE
USR2,118,H06,Old String,St,ENSEM.
USR2,119,H07,1CoilChors,Gt,E.GTR
USR2,120,H08,New Pick,Ba,E.BASS
USR2,121,H09,Spacecraft,Se,SYNTH
USR2,122,H10,Log&Drum,Cp,PERC.
USR2,123,H11,Mayday MW,Ld,SOFT
USR2,124,H12,DynoStrait,Kb,E.PIANO
USR2,125,H13,Trombone,Br,SOLO
USR2,126,H14,Lynch Mob,Me,MOTION
USR2,127,H15,DblRdQuart,Rp,SAX/RD
USR2,128,H16,SpaceLead,Ld,HARD
GM,1,A01,ConcertGnd,Ap,A PIANO
GM,2,A02,Rock Brite,Ap,A PIANO
GM,3,A03,CP 2001,Ap,E GRAND
GM,4,A04,Honkytonk,Ap,A PIANO
GM,5,A05,E.Piano 1,Kb,E.PIANO
GM,6,A06,E.Piano 2,Kb,E.PIANO
GM,7,A07,Harpsicord,Kb,OTHER
GM,8,A08,Brite Clav,Kb,CLAVI
GM,9,A09,Celeste,Cp,MALLET
GM,10,A10,Glocken,Cp,MALLET
GM,11,A11,Music Box,Cp,PERC.
GM,12,A12,Vibes,Cp,MALLET
GM,13,A13,Marimba,Cp,MALLET
GM,14,A14,Xylophone,Cp,MALLET
GM,15,A15,TubulrBel,Cp,BELL
GM,16,A16,Dulcimar,Cp,PERC.
GM,17,B01,Draw Organ,Or,ELEC.
GM,18,B02,Perc Organ,Or,ELEC.
GM,19,B03,Rock Organ,Or,ELEC.
GM,20,B04,ChurchOrgn,Or,PIPE
GM,21,B05,Reed Organ,Or,OTHER
GM,22,B06,Accordion,Kb,OTHER
GM,23,B07,Harmonica,Rp,OTHER
GM,24,B08,TangoAccrd,Kb,OTHER
GM,25,B09,Velo Nylon,Gt,A.GTR
GM,26,B10,Steel,Gt,A.GTR
GM,27,B11,ModernJazz,Gt,E.GTR
GM,28,B12,Clean Gt,Gt,E.GTR
GM,29,B13,Mute,Gt,E.GTR
GM,30,B14,Overdrive,Gt,E.GTR
GM,31,B15,Distortion,Gt,E.GTR
GM,32,B16,Harmonics,Gt,E.GTR
GM,33,C01,Acoustic,Ba,A.BASS
GM,34,C02,FingerBass,Ba,E.BASS
GM,35,C03,PickBass,Ba,E.BASS
GM,36,C04,Fretless,Ba,E.BASS
GM,37,C05,SimpleSlap,Ba,E.BASS
GM,38,C06,FingSlp SW,Ba,E.BASS
GM,39,C07,SynthBass1,Ba,SYNTH
GM,40,C08,SynthBass2,Ba,SYNTH
GM,41,C09,Violin 3,St,SOLO
GM,42,C10,Viola 3,St,SOLO
GM,43,C11,Cello 3,St,SOLO
GM,44,C12,Contrabass,St,SOLO
GM,45,C13,TremoloStr,St,ENSEM.
GM,46,C14,Pizz,St,ENSEM.
GM,47,C15,Harp,Gt,PLUCK
GM,48,C16,Tmpni+Cym,Cp,PERC.
GM,49,D01,StereoSt1,St,ENSEM.
GM,50,D02,StereoSt2,St,ENSEM.
GM,51,D03,Grand Saw,St,SYNTH
GM,52,D04,SynString,St,SYNTH
GM,53,D05,Aah Choir,Pd,CHOIR
GM,54,D06,Ooh Choir,Pd,CHOIR
GM,55,D07,Syn Voice,Pd,CHOIR
GM,56,D08,Orch.Hit,Me,HIT
GM,57,D09,Trumpet,Br,SOLO
GM,58,D10,Trombone2,Br,SOLO
GM,59,D11,Tuba,Br,SOLO
GM,60,D12,MuteTrpt,Br,SOLO
GM,61,D13,F.Horns,Br,SECTION
GM,62,D14,Brass Sect,Br,SECTION
GM,63,D15,SynthBrass,Br,SYNTH
GM,64,D16,SoftBrs GM,Br,SYNTH
GM,65,E01,Soprano2,Rp,SAX/RD
GM,66,E02,Alto Sax,Rp,SAX/RD
GM,67,E03,TenorSax2,Rp,SAX/RD
GM,68,E04,Bari Sax,Rp,SAX/RD
GM,69,E05,Oboe,Rp,SAX/RD
GM,70,E06,Eng.Horn,Rp,SAX/RD
GM,71,E07,Bassoon,Rp,SAX/RD
GM,72,E08,Clarinet 2,Rp,SAX/RD
GM,73,E09,Piccolo,Rp,PIPE
GM,74,E10,Flute,Rp,PIPE
GM,75,E11,Recorder,Rp,PIPE
GM,76,E12,Panflute,Rp,PIPE
GM,77,E13,Bottle,Rp,PIPE
GM,78,E14,Shakuhachi,Rp,PIPE
GM,79,E15,Whistle,Rp,PIPE
GM,80,E16,Ocarina,Rp,PIPE
GM,81,F01,Square Ld,Ld,HARD
GM,82,F02,Saw Ld,Ld,HARD
GM,83,F03,Caliop Ld,Ld,SOFT
GM,84,F04,Chiff Ld,Ld,HARD
GM,85,F05,Charan Ld,Ld,HARD
GM,86,F06,Voice Ld,Ld,SOFT
